cond,subj,blk,trial,triad,resp,rt,left1,mid2,right3
1,44007,3,5,7,1,556,1,5,7
1,44007,3,6,30,2,551,3,2,1
1,44007,3,7,4,3,591,3,7,1
1,44007,3,8,41,1,1574,8,5,7
1,44007,4,1,33,2,1064,2,1,4
1,44007,4,2,26,3,675,1,3,2
1,44007,4,3,45,1,681,7,6,8
1,44007,4,4,9,2,816,5,1,7
1,44007,4,5,16,3,889,4,8,2
1,44007,4,6,5,2,526,7,1,3
1,44007,4,7,40,3,999,7,8,5
1,44007,4,8,20,1,900,2,8,6
1,44007,5,1,6,3,566,7,3,1
1,44007,5,2,13,1,657,2,4,8
1,44007,5,3,32,3,784,1,4,2
1,44007,5,4,46,1,710,7,8,6
1,44007,5,5,27,2,891,2,1,3
1,44007,5,6,42,3,616,8,7,5
1,44007,5,7,11,2,1125,7,1,5
1,44007,5,8,23,2,671,8,2,6
1,44007,6,1,29,3,458,3,1,2
1,44007,6,2,3,2,519,3,1,7
1,44007,6,3,22,3,438,6,8,2
1,44007,6,4,43,1,572,6,7,8
1,44007,6,5,36,3,408,4,2,1
1,44007,6,6,12,3,397,7,5,1
1,44007,6,7,17,2,705,8,2,4
1,44007,6,8,39,2,745,7,5,8
1,44007,7,1,30,3,372,3,2,1
1,44007,7,2,6,3,301,7,3,1
1,44007,7,3,16,3,464,4,8,2
1,44007,7,4,47,3,941,8,6,7
1,44007,7,5,21,2,552,6,2,8
1,44007,7,6,38,1,794,5,8,7
1,44007,7,7,8,1,797,1,7,5
1,44007,7,8,31,2,751,1,2,4
1,44007,8,1,1,1,577,1,3,7
1,44007,8,2,18,3,709,8,4,2
1,44007,8,3,20,1,562,2,8,6
1,44007,8,4,11,2,403,7,1,5
1,44007,8,5,32,1,405,1,4,2
1,44007,8,6,41,1,1014,8,5,7
1,44007,8,7,46,2,760,7,8,6
1,44007,8,8,29,3,545,3,1,2
1,44007,9,1,36,3,349,4,2,1
1,44007,9,2,3,2,1270,3,1,7
1,44007,9,3,45,3,737,7,6,8
1,44007,9,4,39,3,381,7,5,8
1,44007,9,5,27,1,537,2,1,3
1,44007,9,6,19,3,376,2,6,8
1,44007,9,7,13,3,444,2,4,8
1,44007,9,8,12,3,1052,7,5,1
1,44007,10,1,15,1,577,4,2,8
1,44007,10,2,48,3,464,8,7,6
1,44007,10,3,2,2,926,1,7,3
1,44007,10,4,34,1,665,2,4,1
1,44007,10,5,9,2,578,5,1,7
1,44007,10,6,37,3,467,5,7,8
1,44007,10,7,22,3,730,6,8,2
1,44007,10,8,28,3,672,2,3,1
1,44007,11,1,40,3,595,7,8,5
1,44007,11,2,24,3,285,8,6,2
1,44007,11,3,44,1,653,6,8,7
1,44007,11,4,4,3,338,3,7,1
1,44007,11,5,35,2,1120,4,1,2
1,44007,11,6,25,2,535,1,2,3
1,44007,11,7,7,1,632,1,5,7
1,44007,11,8,17,3,869,8,2,4
1,44007,12,1,23,2,390,8,2,6
1,44007,12,2,26,3,483,1,3,2
1,44007,12,3,33,1,614,2,1,4
1,44007,12,4,14,2,1053,2,8,4
1,44007,12,5,5,2,1180,7,1,3
1,44007,12,6,42,3,1246,8,7,5
1,44007,12,7,43,1,688,6,7,8
1,44007,12,8,10,3,1330,5,7,1
1,44014,1,1,14,2,1617,2,8,4
1,44014,1,2,29,1,1361,3,1,2
1,44014,1,3,46,1,553,7,8,6
1,44014,1,4,6,1,807,7,3,1
1,44014,1,5,32,1,708,1,4,2
1,44014,1,6,38,2,1135,5,8,7
1,44014,1,7,7,1,628,1,5,7
1,44014,1,8,23,2,704,8,2,6
1,44014,2,1,10,3,681,5,7,1
1,44014,2,2,16,2,620,4,8,2
1,44014,2,3,33,2,711,2,1,4
1,44014,2,4,5,1,678,7,1,3
1,44014,2,5,43,2,594,6,7,8
1,44014,2,6,22,1,682,6,8,2
1,44014,2,7,26,1,1454,1,3,2
1,44014,2,8,41,3,588,8,5,7
1,44014,3,1,2,2,997,1,7,3
1,44014,3,2,17,1,1110,8,2,4
1,44014,3,3,48,2,588,8,7,6
1,44014,3,4,24,2,1275,8,6,2
1,44014,3,5,25,2,1649,1,2,3
1,44014,3,6,8,3,1162,1,7,5
1,44014,3,7,37,2,781,5,7,8
1,44014,3,8,34,3,861,2,4,1
1,44014,4,1,42,2,800,8,7,5
1,44014,4,2,9,2,1565,5,1,7
1,44014,4,3,47,3,601,8,6,7
1,44014,4,4,35,2,692,4,1,2
1,44014,4,5,1,3,563,1,3,7
1,44014,4,6,28,2,966,2,3,1
1,44014,4,7,13,3,827,2,4,8
1,44014,4,8,19,3,605,2,6,8
1,44014,5,1,27,3,579,2,1,3
1,44014,5,2,12,3,1134,7,5,1
1,44014,5,3,20,2,739,2,8,6
1,44014,5,4,15,3,550,4,2,8
1,44014,5,5,3,3,674,3,1,7
1,44014,5,6,45,1,578,7,6,8
1,44014,5,7,31,1,742,1,2,4
1,44014,5,8,39,3,611,7,5,8
1,44014,6,1,30,1,729,3,2,1
1,44014,6,2,4,2,566,3,7,1
1,44014,6,3,18,1,499,8,4,2
1,44014,6,4,21,3,490,6,2,8
1,44014,6,5,36,3,970,4,2,1
1,44014,6,6,11,1,759,7,1,5
1,44014,6,7,44,3,598,6,8,7
1,44014,6,8,40,1,641,7,8,5
1,44014,7,1,33,2,962,2,1,4
1,44014,7,2,19,3,603,2,6,8
1,44014,7,3,5,1,674,7,1,3
1,44014,7,4,37,3,599,5,7,8
1,44014,7,5,9,3,1000,5,1,7
1,44014,7,6,47,1,1443,8,6,7
1,44014,7,7,27,2,773,2,1,3
1,44014,7,8,16,2,681,4,8,2
1,44014,8,1,32,1,861,1,4,2
1,44014,8,2,46,2,1774,7,8,6
1,44014,8,3,17,1,627,8,2,4
1,44014,8,4,7,1,1276,1,5,7
1,44014,8,5,41,1,733,8,5,7
1,44014,8,6,30,2,1608,3,2,1
1,44014,8,7,6,1,844,7,3,1
1,44014,8,8,22,2,732,6,8,2
1,44014,9,1,42,1,1143,8,7,5
1,44014,9,2,23,1,757,8,2,6
1,44014,9,3,1,3,799,1,3,7
1,44014,9,4,43,3,1001,6,7,8
1,44014,9,5,25,1,1101,1,2,3
1,44014,9,6,36,3,916,4,2,1
1,44014,9,7,10,3,1107,5,7,1
1,44014,9,8,15,3,708,4,2,8
1,44014,10,1,12,3,669,7,5,1
1,44014,10,2,45,3,646,7,6,8
1,44014,10,3,18,1,797,8,4,2
1,44014,10,4,2,2,975,1,7,3
1,44014,10,5,29,3,1475,3,1,2
1,44014,10,6,24,1,875,8,6,2
1,44014,10,7,31,1,820,1,2,4
1,44014,10,8,40,2,734,7,8,5
1,44014,11,1,4,2,974,3,7,1
1,44014,11,2,38,2,619,5,8,7
1,44014,11,3,11,2,1382,7,1,5
1,44014,11,4,44,2,578,6,8,7
1,44014,11,5,34,3,719,2,4,1
1,44014,11,6,28,3,1078,2,3,1
1,44014,11,7,13,3,654,2,4,8
1,44014,11,8,20,2,647,2,8,6
1,44014,12,1,8,1,1120,1,7,5
1,44014,12,2,3,2,1534,3,1,7
1,44014,12,3,35,2,950,4,1,2
1,44014,12,4,21,3,652,6,2,8
1,44014,12,5,14,2,582,2,8,4
1,44014,12,6,48,1,658,8,7,6
1,44014,12,7,39,3,674,7,5,8
1,44014,12,8,26,1,906,1,3,2
1,44015,1,1,25,3,3212,1,2,3
1,44015,1,2,5,1,698,7,1,3
1,44015,1,3,45,1,1225,7,6,8
1,44015,1,4,32,2,1845,1,4,2
1,44015,1,5,20,2,1867,2,8,6
1,44015,1,6,12,1,1308,7,5,1
1,44015,1,7,41,1,1093,8,5,7
1,44015,1,8,13,3,1035,2,4,8
1,44015,2,1,10,1,633,5,7,1
1,44015,2,2,48,1,682,8,7,6
1,44015,2,3,19,2,1661,2,6,8
1,44015,2,4,34,3,1861,2,4,1
1,44015,2,5,38,3,1203,5,8,7
1,44015,2,6,30,1,869,3,2,1
1,44015,2,7,4,2,958,3,7,1
1,44015,2,8,18,1,1291,8,4,2
1,44015,3,1,7,3,856,1,5,7
1,44015,3,2,28,2,1070,2,3,1
1,44015,3,3,46,2,640,7,8,6
1,44015,3,4,14,1,600,2,8,4
1,44015,3,5,3,3,678,3,1,7
1,44015,3,6,35,2,855,4,1,2
1,44015,3,7,42,2,544,8,7,5
1,44015,3,8,21,2,2692,6,2,8
1,44015,4,1,16,2,1302,4,8,2
1,44015,4,2,44,3,954,6,8,7
1,44015,4,3,31,1,682,1,2,4
1,44015,4,4,8,3,1479,1,7,5
1,44015,4,5,1,3,1649,1,3,7
1,44015,4,6,29,1,1229,3,1,2
1,44015,4,7,37,2,1432,5,7,8
1,44015,4,8,22,1,1121,6,8,2
1,44015,5,1,9,2,1600,5,1,7
1,44015,5,2,23,3,1950,8,2,6
1,44015,5,3,47,3,1057,8,6,7
1,44015,5,4,17,1,1391,8,2,4
1,44015,5,5,6,1,741,7,3,1
1,44015,5,6,27,3,1077,2,1,3
1,44015,5,7,40,1,1210,7,8,5
1,44015,5,8,33,2,750,2,1,4
1,44015,6,1,39,1,856,7,5,8
1,44015,6,2,11,1,1541,7,1,5
1,44015,6,3,15,3,1294,4,2,8
1,44015,6,4,2,2,1216,1,7,3
1,44015,6,5,43,1,1293,6,7,8
1,44015,6,6,36,3,996,4,2,1
1,44015,6,7,24,2,1233,8,6,2
1,44015,6,8,26,1,950,1,3,2
1,44015,7,1,16,2,809,4,8,2
1,44015,7,2,38,3,1305,5,8,7
1,44015,7,3,32,1,740,1,4,2
1,44015,7,4,45,1,629,7,6,8
1,44015,7,5,3,3,1254,3,1,7
1,44015,7,6,12,3,768,7,5,1
1,44015,7,7,22,3,1176,6,8,2
1,44015,7,8,29,2,709,3,1,2
1,44015,8,1,18,3,3170,8,4,2
1,44015,8,2,48,2,920,8,7,6
1,44015,8,3,2,2,704,1,7,3
1,44015,8,4,42,1,950,8,7,5
1,44015,8,5,31,1,748,1,2,4
1,44015,8,6,30,3,967,3,2,1
1,44015,8,7,21,3,853,6,2,8
1,44015,8,8,11,1,1191,7,1,5
1,44015,9,1,14,2,857,2,8,4
1,44015,9,2,5,1,654,7,1,3
1,44015,9,3,19,3,673,2,6,8
1,44015,9,4,40,1,1019,7,8,5
1,44015,9,5,27,3,1472,2,1,3
1,44015,9,6,33,2,800,2,1,4
1,44015,9,7,8,1,816,1,7,5
1,44015,9,8,44,3,822,6,8,7
1,44015,10,1,23,1,838,8,2,6
1,44015,10,2,47,3,666,8,6,7
1,44015,10,3,9,2,843,5,1,7
1,44015,10,4,15,3,1071,4,2,8
1,44015,10,5,34,3,676,2,4,1
1,44015,10,6,39,1,538,7,5,8
1,44015,10,7,1,3,572,1,3,7
1,44015,10,8,26,1,797,1,3,2
1,44015,11,1,13,3,580,2,4,8
1,44015,11,2,7,3,988,1,5,7
1,44015,11,3,20,3,970,2,8,6
1,44015,11,4,4,1,1461,3,7,1
1,44015,11,5,36,3,1090,4,2,1
1,44015,11,6,43,3,742,6,7,8
1,44015,11,7,37,3,1083,5,7,8
1,44015,11,8,25,1,2271,1,2,3
1,44015,12,1,46,1,646,7,8,6
1,44015,12,2,28,3,748,2,3,1
1,44015,12,3,6,1,841,7,3,1
1,44015,12,4,35,2,806,4,1,2
1,44015,12,5,10,1,735,5,7,1
1,44015,12,6,17,1,703,8,2,4
1,44015,12,7,41,2,1044,8,5,7
1,44015,12,8,24,3,1422,8,6,2
1,44016,1,1,16,3,2040,4,8,2
1,44016,1,2,35,2,978,4,1,2
1,44016,1,3,8,1,1103,1,7,5
1,44016,1,4,21,2,1122,6,2,8
1,44016,1,5,28,3,1396,2,3,1
1,44016,1,6,3,3,1163,3,1,7
1,44016,1,7,40,2,1544,7,8,5
1,44016,1,8,43,2,1065,6,7,8
1,44016,2,1,24,3,975,8,6,2
1,44016,2,2,26,3,1392,1,3,2
1,44016,2,3,10,3,1125,5,7,1
1,44016,2,4,37,2,1952,5,7,8
1,44016,2,5,6,1,1183,7,3,1
1,44016,2,6,13,3,1061,2,4,8
1,44016,2,7,33,2,1365,2,1,4
1,44016,2,8,47,3,1134,8,6,7
1,44016,3,1,20,3,1166,2,8,6
1,44016,3,2,15,3,1349,4,2,8
1,44016,3,3,39,3,1264,7,5,8
1,44016,3,4,7,3,2619,1,5,7
1,44016,3,5,46,1,1000,7,8,6
1,44016,3,6,36,2,1091,4,2,1
1,44016,3,7,4,2,1292,3,7,1
1,44016,3,8,27,1,1405,2,1,3
1,44016,4,1,9,2,1570,5,1,7
1,44016,4,2,34,2,1122,2,4,1
1,44016,4,3,19,1,1238,2,6,8
1,44016,4,4,48,2,1077,8,7,6
1,44016,4,5,14,2,1087,2,8,4
1,44016,4,6,41,2,2252,8,5,7
1,44016,4,7,2,2,1158,1,7,3
1,44016,4,8,29,1,1364,3,1,2
1,44016,5,1,42,2,901,8,7,5
1,44016,5,2,25,2,1063,1,2,3
1,44016,5,3,32,1,1030,1,4,2
1,44016,5,4,5,1,1076,7,1,3
1,44016,5,5,23,1,1322,8,2,6
1,44016,5,6,12,3,947,7,5,1
1,44016,5,7,45,2,1287,7,6,8
1,44016,5,8,17,2,1088,8,2,4
1,44016,6,1,38,3,901,5,8,7
1,44016,6,2,18,1,928,8,4,2
1,44016,6,3,22,3,1094,6,8,2
1,44016,6,4,30,2,1259,3,2,1
1,44016,6,5,11,2,977,7,1,5
1,44016,6,6,31,2,1023,1,2,4
1,44016,6,7,1,3,986,1,3,7
1,44016,6,8,44,2,971,6,8,7
1,44016,7,1,4,2,776,3,7,1
1,44016,7,2,43,2,812,6,7,8
1,44016,7,3,16,2,892,4,8,2
1,44016,7,4,24,2,1481,8,6,2
1,44016,7,5,42,2,910,8,7,5
1,44016,7,6,25,2,1057,1,2,3
1,44016,7,7,33,2,902,2,1,4
1,44016,7,8,10,2,1496,5,7,1
1,44016,8,1,48,2,777,8,7,6
1,44016,8,2,18,1,809,8,4,2
1,44016,8,3,35,2,950,4,1,2
1,44016,8,4,20,1,871,2,8,6
1,44016,8,5,27,2,852,2,1,3
1,44016,8,6,1,3,998,1,3,7
1,44016,8,7,12,2,1188,7,5,1
1,44016,8,8,39,3,1083,7,5,8
1,44016,9,1,34,3,898,2,4,1
1,44016,9,2,9,2,779,5,1,7
1,44016,9,3,14,2,836,2,8,4
1,44016,9,4,6,1,756,7,3,1
1,44016,9,5,26,2,1937,1,3,2
1,44016,9,6,22,1,796,6,8,2
1,44016,9,7,40,2,882,7,8,5
1,44016,9,8,45,2,1055,7,6,8
1,44016,10,1,31,2,849,1,2,4
1,44016,10,2,23,2,754,8,2,6
1,44016,10,3,3,3,879,3,1,7
1,44016,10,4,17,2,817,8,2,4
1,44016,10,5,37,3,899,5,7,8
1,44016,10,6,29,3,895,3,1,2
1,44016,10,7,46,2,981,7,8,6
1,44016,10,8,11,2,802,7,1,5
1,44016,11,1,2,2,798,1,7,3
1,44016,11,2,7,2,989,1,5,7
1,44016,11,3,28,3,914,2,3,1
1,44016,11,4,44,2,788,6,8,7
1,44016,11,5,21,2,842,6,2,8
1,44016,11,6,36,3,1265,4,2,1
1,44016,11,7,13,3,979,2,4,8
1,44016,11,8,38,2,932,5,8,7
1,44016,12,1,32,1,886,1,4,2
1,44016,12,2,15,2,1030,4,2,8
1,44016,12,3,30,2,863,3,2,1
1,44016,12,4,8,1,831,1,7,5
1,44016,12,5,5,1,878,7,1,3
1,44016,12,6,47,1,1027,8,6,7
1,44016,12,7,19,1,869,2,6,8
1,44016,12,8,41,2,919,8,5,7
1,44019,1,1,21,2,2461,6,2,8
1,44019,1,2,28,3,1800,2,3,1
1,44019,1,3,12,3,841,7,5,1
1,44019,1,4,39,2,1044,7,5,8
1,44019,1,5,34,3,987,2,4,1
1,44019,1,6,6,1,719,7,3,1
1,44019,1,7,17,2,929,8,2,4
1,44019,1,8,43,1,765,6,7,8
1,44019,2,1,7,1,566,1,5,7
1,44019,2,2,38,1,740,5,8,7
1,44019,2,3,29,2,831,3,1,2
1,44019,2,4,1,1,528,1,3,7
1,44019,2,5,31,1,723,1,2,4
1,44019,2,6,16,3,776,4,8,2
1,44019,2,7,46,3,1135,7,8,6
1,44019,2,8,24,3,459,8,6,2
1,44019,3,1,5,2,452,7,1,3
1,44019,3,2,45,1,602,7,6,8
1,44019,3,3,32,1,998,1,4,2
1,44019,3,4,20,2,1782,2,8,6
1,44019,3,5,18,3,514,8,4,2
1,44019,3,6,11,2,566,7,1,5
1,44019,3,7,41,2,1642,8,5,7
1,44019,3,8,30,3,843,3,2,1
1,44019,4,1,22,3,678,6,8,2
1,44019,4,2,3,2,454,3,1,7
1,44019,4,3,25,1,587,1,2,3
1,44019,4,4,15,3,936,4,2,8
1,44019,4,5,33,2,1329,2,1,4
1,44019,4,6,48,2,770,8,7,6
1,44019,4,7,42,3,482,8,7,5
1,44019,4,8,9,2,499,5,1,7
1,44019,5,1,13,1,813,2,4,8
1,44019,5,2,36,3,436,4,2,1
1,44019,5,3,10,3,434,5,7,1
1,44019,5,4,44,1,447,6,8,7
1,44019,5,5,23,2,564,8,2,6
1,44019,5,6,26,1,420,1,3,2
1,44019,5,7,40,3,499,7,8,5
1,44019,5,8,4,3,403,3,7,1
1,44019,6,1,27,2,690,2,1,3
1,44019,6,2,19,1,310,2,6,8
1,44019,6,3,37,1,648,5,7,8
1,44019,6,4,47,3,469,8,6,7
1,44019,6,5,2,1,392,1,7,3
1,44019,6,6,14,1,373,2,8,4
1,44019,6,7,35,3,819,4,1,2
1,44019,6,8,8,1,355,1,7,5
1,44019,7,1,25,1,514,1,2,3
1,44019,7,2,4,3,432,3,7,1
1,44019,7,3,44,1,519,6,8,7
1,44019,7,4,16,3,426,4,8,2
1,44019,7,5,40,2,799,7,8,5
1,44019,7,6,34,3,542,2,4,1
1,44019,7,7,10,3,713,5,7,1
1,44019,7,8,20,1,323,2,8,6
1,44019,8,1,31,1,375,1,2,4
1,44019,8,2,43,1,512,6,7,8
1,44019,8,3,3,2,381,3,1,7
1,44019,8,4,42,3,405,8,7,5
1,44019,8,5,12,3,387,7,5,1
1,44019,8,6,19,1,289,2,6,8
1,44019,8,7,13,1,358,2,4,8
1,44019,8,8,27,2,505,2,1,3
1,44019,9,1,18,3,641,8,4,2
1,44019,9,2,37,2,1506,5,7,8
1,44019,9,3,26,1,826,1,3,2
1,44019,9,4,9,2,602,5,1,7
1,44019,9,5,32,1,468,1,4,2
1,44019,9,6,5,2,419,7,1,3
1,44019,9,7,23,2,402,8,2,6
1,44019,9,8,46,3,380,7,8,6
1,44019,10,1,22,3,462,6,8,2
1,44019,10,2,38,3,727,5,8,7
1,44019,10,3,35,2,402,4,1,2
1,44019,10,4,48,3,659,8,7,6
1,44019,10,5,7,1,332,1,5,7
1,44019,10,6,15,2,503,4,2,8
1,44019,10,7,6,3,431,7,3,1
1,44019,10,8,30,3,464,3,2,1
1,44019,11,1,47,2,785,8,6,7
1,44019,11,2,8,1,293,1,7,5
1,44019,11,3,14,1,364,2,8,4
1,44019,11,4,29,2,512,3,1,2
1,44019,11,5,2,1,382,1,7,3
1,44019,11,6,36,3,361,4,2,1
1,44019,11,7,21,2,373,6,2,8
1,44019,11,8,39,3,914,7,5,8
1,44019,12,1,45,2,643,7,6,8
1,44019,12,2,33,2,447,2,1,4
1,44019,12,3,24,3,434,8,6,2
1,44019,12,4,1,1,300,1,3,7
1,44019,12,5,41,2,404,8,5,7
1,44019,12,6,28,3,374,2,3,1
1,44019,12,7,11,2,380,7,1,5
1,44019,12,8,17,2,487,8,2,4
1,46,1,1,11,2,3521,7,1,5
1,46,1,2,5,1,1347,7,1,3
1,46,1,3,26,1,1092,1,3,2
1,46,1,4,41,3,633,8,5,7
1,46,1,5,21,2,1497,6,2,8
1,46,1,6,13,3,593,2,4,8
1,46,1,7,34,3,902,2,4,1
1,46,1,8,48,3,2157,8,7,6
1,46,2,1,30,1,1010,3,2,1
1,46,2,2,20,2,563,2,8,6
1,46,2,3,4,2,460,3,7,1
1,46,2,4,8,1,893,1,7,5
1,46,2,5,40,2,1962,7,8,5
1,46,2,6,32,1,839,1,4,2
1,46,2,7,47,2,1205,8,6,7
1,46,2,8,16,2,1350,4,8,2
1,46,3,1,27,3,792,2,1,3
1,46,3,2,38,2,1132,5,8,7
1,46,3,3,33,2,877,2,1,4
1,46,3,4,2,2,590,1,7,3
1,46,3,5,45,1,1964,7,6,8
1,46,3,6,10,3,664,5,7,1
1,46,3,7,23,3,3136,8,2,6
1,46,3,8,18,2,1535,8,4,2
1,46,4,1,29,1,814,3,1,2
1,46,4,2,39,1,1259,7,5,8
1,46,4,3,15,3,506,4,2,8
1,46,4,4,22,2,934,6,8,2
1,46,4,5,1,3,750,1,3,7
1,46,4,6,12,3,1374,7,5,1
1,46,4,7,44,3,1571,6,8,7
1,46,4,8,36,1,1834,4,2,1
1,46,5,1,24,2,1097,8,6,2
1,46,5,2,9,2,755,5,1,7
1,46,5,3,31,1,691,1,2,4
1,46,5,4,14,2,635,2,8,4
1,46,5,5,43,2,734,6,7,8
1,46,5,6,37,3,1819,5,7,8
1,46,5,7,25,3,917,1,2,3
1,46,5,8,6,1,576,7,3,1
1,46,6,1,35,2,676,4,1,2
1,46,6,2,17,1,541,8,2,4
1,46,6,3,19,3,655,2,6,8
1,46,6,4,46,1,685,7,8,6
1,46,6,5,42,1,1464,8,7,5
1,46,6,6,7,3,684,1,5,7
1,46,6,7,3,3,526,3,1,7
1,46,6,8,28,1,1026,2,3,1
1,46,7,1,1,3,588,1,3,7
1,46,7,2,37,2,738,5,7,8
1,46,7,3,45,1,653,7,6,8
1,46,7,4,34,3,1049,2,4,1
1,46,7,5,10,3,1069,5,7,1
1,46,7,6,29,1,824,3,1,2
1,46,7,7,24,3,2215,8,6,2
1,46,7,8,13,3,588,2,4,8
1,46,8,1,22,2,525,6,8,2
1,46,8,2,17,1,545,8,2,4
1,46,8,3,33,3,825,2,1,4
1,46,8,4,39,2,971,7,5,8
1,46,8,5,3,3,625,3,1,7
1,46,8,6,27,3,1331,2,1,3
1,46,8,7,43,2,872,6,7,8
1,46,8,8,12,1,486,7,5,1
1,46,9,1,6,1,464,7,3,1
1,46,9,2,47,2,1013,8,6,7
1,46,9,3,8,1,790,1,7,5
1,46,9,4,31,1,970,1,2,4
1,46,9,5,18,1,545,8,4,2
1,46,9,6,25,3,584,1,2,3
1,46,9,7,41,2,1061,8,5,7
1,46,9,8,21,2,1011,6,2,8
1,46,10,1,30,1,815,3,2,1
1,46,10,2,42,1,1470,8,7,5
1,46,10,3,4,2,587,3,7,1
1,46,10,4,7,3,882,1,5,7
1,46,10,5,16,2,652,4,8,2
1,46,10,6,35,1,1267,4,1,2
1,46,10,7,19,3,565,2,6,8
1,46,10,8,46,3,1132,7,8,6
1,46,11,1,20,1,723,2,8,6
1,46,11,2,2,2,1339,1,7,3
1,46,11,3,48,1,876,8,7,6
1,46,11,4,9,3,654,5,1,7
1,46,11,5,26,1,1444,1,3,2
1,46,11,6,14,2,756,2,8,4
1,46,11,7,32,1,757,1,4,2
1,46,11,8,40,3,1025,7,8,5
1,46,12,1,44,3,865,6,8,7
1,46,12,2,5,1,520,7,1,3
1,46,12,3,28,3,803,2,3,1
1,46,12,4,15,3,508,4,2,8
1,46,12,5,38,2,1809,5,8,7
1,46,12,6,23,2,865,8,2,6
1,46,12,7,36,1,843,4,2,1
1,46,12,8,11,2,1378,7,1,5
1,47,1,1,27,3,2309,2,1,3
1,47,1,2,34,3,690,2,4,1
1,47,1,3,18,1,734,8,4,2
1,47,1,4,19,3,583,2,6,8
1,47,1,5,12,3,866,7,5,1
1,47,1,6,3,3,520,3,1,7
1,47,1,7,37,3,554,5,7,8
1,47,1,8,43,3,552,6,7,8
1,47,2,1,22,1,902,6,8,2
1,47,2,2,5,1,610,7,1,3
1,47,2,3,16,2,585,4,8,2
1,47,2,4,36,3,569,4,2,1
1,47,2,5,9,2,810,5,1,7
1,47,2,6,46,2,513,7,8,6
1,47,2,7,41,1,1101,8,5,7
1,47,2,8,29,1,951,3,1,2
1,47,3,1,44,2,533,6,8,7
1,47,3,2,31,1,645,1,2,4
1,47,3,3,26,2,514,1,3,2
1,47,3,4,23,1,627,8,2,6
1,47,3,5,10,1,880,5,7,1
1,47,3,6,39,3,446,7,5,8
1,47,3,7,1,3,435,1,3,7
1,47,3,8,17,1,464,8,2,4
1,47,4,1,6,1,430,7,3,1
1,47,4,2,11,2,853,7,1,5
1,47,4,3,15,3,397,4,2,8
1,47,4,4,47,1,382,8,6,7
1,47,4,5,35,2,1064,4,1,2
1,47,4,6,40,2,455,7,8,5
1,47,4,7,24,1,352,8,6,2
1,47,4,8,30,2,1964,3,2,1
1,47,5,1,32,1,883,1,4,2
1,47,5,2,7,1,1037,1,5,7
1,47,5,3,45,2,585,7,6,8
1,47,5,4,25,1,1065,1,2,3
1,47,5,5,38,2,373,5,8,7
1,47,5,6,21,3,494,6,2,8
1,47,5,7,14,2,589,2,8,4
1,47,5,8,4,2,480,3,7,1
1,47,6,1,13,3,456,2,4,8
1,47,6,2,42,1,328,8,7,5
1,47,6,3,8,3,843,1,7,5
1,47,6,4,28,2,549,2,3,1
1,47,6,5,48,2,361,8,7,6
1,47,6,6,2,2,380,1,7,3
1,47,6,7,33,3,767,2,1,4
1,47,6,8,20,2,384,2,8,6
1,47,7,1,25,3,519,1,2,3
1,47,7,2,32,1,776,1,4,2
1,47,7,3,15,3,509,4,2,8
1,47,7,4,4,2,310,3,7,1
1,47,7,5,43,2,372,6,7,8
1,47,7,6,19,3,358,2,6,8
1,47,7,7,10,2,349,5,7,1
1,47,7,8,38,2,497,5,8,7
1,47,8,1,30,2,949,3,2,1
1,47,8,2,18,1,380,8,4,2
1,47,8,3,9,3,527,5,1,7
1,47,8,4,34,3,735,2,4,1
1,47,8,5,47,1,489,8,6,7
1,47,8,6,1,3,425,1,3,7
1,47,8,7,37,3,644,5,7,8
1,47,8,8,21,3,560,6,2,8
1,47,9,1,27,1,522,2,1,3
1,47,9,2,11,1,497,7,1,5
1,47,9,3,17,1,378,8,2,4
1,47,9,4,44,2,440,6,8,7
1,47,9,5,2,2,389,1,7,3
1,47,9,6,20,2,361,2,8,6
1,47,9,7,36,2,1127,4,2,1
1,47,9,8,40,2,407,7,8,5
1,47,10,1,22,2,323,6,8,2
1,47,10,2,16,2,344,4,8,2
1,47,10,3,35,1,422,4,1,2
1,47,10,4,12,2,362,7,5,1
1,47,10,5,48,1,423,8,7,6
1,47,10,6,26,3,596,1,3,2
1,47,10,7,6,1,289,7,3,1
1,47,10,8,39,3,410,7,5,8
1,47,11,1,29,3,453,3,1,2
1,47,11,2,41,1,350,8,5,7
1,47,11,3,46,1,284,7,8,6
1,47,11,4,7,2,389,1,5,7
1,47,11,5,33,2,858,2,1,4
1,47,11,6,24,1,548,8,6,2
1,47,11,7,14,2,353,2,8,4
1,47,11,8,3,3,377,3,1,7
1,47,12,1,8,1,931,1,7,5
1,47,12,2,45,3,385,7,6,8
1,47,12,3,42,1,350,8,7,5
1,47,12,4,28,1,676,2,3,1
1,47,12,5,5,1,553,7,1,3
1,47,12,6,23,1,535,8,2,6
1,47,12,7,31,3,382,1,2,4
1,47,12,8,13,2,485,2,4,8
1,48,1,1,14,1,14958,2,8,4
1,48,1,2,35,1,1414,4,1,2
1,48,1,3,41,3,1756,8,5,7
1,48,1,4,45,1,2051,7,6,8
1,48,1,5,6,1,1502,7,3,1
1,48,1,6,12,1,778,7,5,1
1,48,1,7,23,2,2146,8,2,6
1,48,1,8,25,2,1512,1,2,3
1,48,2,1,42,2,1074,8,7,5
1,48,2,2,11,2,501,7,1,5
1,48,2,3,18,1,936,8,4,2
1,48,2,4,21,2,929,6,2,8
1,48,2,5,43,2,896,6,7,8
1,48,2,6,27,1,981,2,1,3
